smokes,weight,gave_consent,ssn
no,74.13988293007829,True,178-44-7247
no,67.03056984310696,True,815-53-3579
no,62.401756885502614,True,711-44-4453
no,60.98728514456619,True,823-33-9229
yes,62.63776625593567,True,830-41-0127
no,81.99715309719811,True,369-96-1779
no,56.48566142895805,True,219-66-0225
no,61.59713911281973,True,701-75-0787
no,64.65130704591047,True,240-68-6759
no,60.701213479985256,True,070-56-4534
no,59.01468881059872,False,890-71-2061
yes,54.51349881837842,True,160-36-3769
no,57.25708054667394,True,750-26-2051
no,58.218094368122664,True,844-85-4674
yes,82.39642163550921,True,725-58-5605
no,78.31352008890715,True,716-19-3186
yes,56.719715538347984,True,260-71-0673
no,60.83625507353504,True,559-50-6466
no,62.27601656904065,True,648-63-6703
no,54.08541772828374,True,232-93-1448
no,62.190037630206106,True,340-86-6135
yes,78.75602208302061,True,224-20-5198
no,85.69140101593793,True,622-11-4720
no,78.67276570858337,True,793-03-7572
no,56.97700384337818,True,794-99-5517
no,77.49001241545945,True,732-06-5912
yes,84.48350070761128,True,024-66-2813
no,82.6065500745645,True,899-64-2724
yes,56.67601086967466,True,486-68-4552
no,61.27860224700702,True,098-63-4214
no,82.63841563311996,True,486-81-6098
yes,64.08242130517495,True,790-22-6563
no,77.81630648895003,True,761-21-0645
yes,81.67227456640458,True,148-68-1971
no,64.34226449240381,True,857-89-1368
no,57.70062497174249,True,059-68-4944
no,60.970142176282415,True,194-59-4166
no,59.16752151839637,True,804-66-4991
no,62.09720251024635,True,368-19-6809
yes,70.2136422822823,True,880-31-6108
no,76.3699822483301,True,539-66-9281
yes,58.36590793847659,True,430-89-3782
no,77.55984213717801,True,032-09-8072
no,73.1879850834184,True,515-88-3952
no,79.49549278969212,True,415-44-7587
no,75.93349820581736,True,776-43-7065
no,61.32774076639812,True,715-37-3589
no,62.971211207477715,True,368-79-5131
yes,61.234392060716175,True,425-28-8558
no,79.20621247589644,True,107-47-0122
no,84.0006392125999,True,245-01-6899
no,79.27190852905662,True,284-07-4778
yes,59.15295441731177,True,180-67-1590
no,56.09548946996437,True,773-23-2228
yes,84.23596001453073,True,632-44-5768
no,82.46105750343266,True,205-51-8802
no,58.51743463861658,True,835-46-1982
no,59.554164338518525,True,425-33-3155
no,81.85786668642622,True,208-22-7778
no,78.85561089372955,True,271-39-7172
no,59.70847885748066,True,581-79-5797
no,86.4602983857541,True,818-58-5467
no,84.5438696553257,True,547-47-9847
no,83.47053242067594,True,173-77-0100
no,58.36096162362224,True,774-89-5663
no,80.46425550856725,True,808-62-4820
yes,57.51066330724762,True,106-46-9348
no,77.99684356572386,True,149-66-0304
no,57.542245656765246,True,089-76-8551
no,78.76248057912659,True,112-67-5321
no,71.8582129503805,True,457-07-1857
yes,60.075898068605134,True,822-86-7743
yes,82.58311669092326,True,741-47-8720
no,86.46281455128157,True,081-67-1568
no,77.63358426617269,True,222-53-2980
no,78.95952881475851,True,286-24-9247
no,59.022817681447634,True,368-17-1189
no,82.51925496318064,True,420-85-4738
no,76.66240765089097,True,007-34-4681
no,78.92483393770522,True,797-72-8010
yes,58.775836991138505,True,406-27-0485
yes,82.02369009421409,True,854-35-0368
no,56.85119805323658,True,346-09-9166
no,72.70284800851925,True,012-15-8282
no,82.27182730024734,True,235-26-7119
yes,61.31048504794178,True,350-38-4585
no,62.19355085360348,True,464-79-9121
yes,74.65705629153301,True,110-25-5019
no,52.582960799561825,True,313-03-4382
no,54.28547999047328,False,045-58-3141
no,55.52007940612853,True,450-24-2725
yes,64.896833084403,False,744-12-4713
no,86.19544124827594,True,664-46-0136
yes,57.4526763726648,True,789-78-8911
yes,62.14558329524307,True,798-54-9305
no,57.1604739941826,True,558-80-6084
no,81.9020352131638,True,066-59-0488
yes,55.49697613905259,True,062-83-7960
no,61.63742965586546,True,393-87-0875
no,61.17531832212189,True,647-52-1196
yes,57.61510618430442,False,379-94-3127
yes,74.59621898568959,True,209-58-6643
no,78.66889578197082,True,688-65-5165
no,80.83123181134154,True,117-66-1499
no,75.34489902206093,True,324-09-1095
no,60.47204677233056,True,265-32-7137
no,85.77529331527033,True,237-31-4274
no,85.37585108742576,True,178-14-3130
no,58.60975588313865,True,744-25-8407
no,77.18812756621149,True,384-04-8049
no,57.5052213393797,False,397-98-2015
no,81.39799506047012,True,618-76-9693
yes,79.2364743159918,True,121-44-2139
no,79.66446226148099,True,031-11-7942
no,77.33401781122234,False,255-36-6485
yes,73.53365639553475,True,643-56-1639
no,60.26172511985541,True,161-33-3554
yes,81.71624167785018,True,219-16-1364
no,83.68812260733961,True,065-84-5812
no,53.8110123273937,True,416-80-3046
no,59.410946496535594,True,598-59-1270
no,71.79657944093378,True,103-32-2702
yes,61.61847529593517,True,119-35-7140
no,61.55404362459063,True,753-72-3984
no,54.71025405233519,True,760-40-2177
no,71.87626705737476,True,029-46-4953
no,61.09947579584554,True,052-21-4465
no,78.43515472188199,True,454-78-8322
no,74.16046752710801,True,812-12-1507
yes,58.61969883674378,True,625-55-9746
no,77.91107415826977,True,792-89-0637
no,58.29660562864975,True,048-70-5311
no,56.939035773113304,True,593-40-5229
no,79.35880712524063,True,332-25-1346
no,75.73361184071541,True,679-72-6500
yes,73.98747441733475,True,184-17-2125
no,71.3204993260488,True,131-15-8688
yes,61.460684785016504,True,171-24-9884
no,78.10181853723111,True,063-02-2195
no,76.57077371570718,True,124-68-9771
no,59.246578568743764,True,494-69-6270
no,77.30363336848012,True,595-84-6698
no,59.43166369839217,True,416-69-7178
no,72.61525487372703,True,108-35-3465
no,83.27674027735752,True,480-92-2159
no,78.32658488205557,True,340-35-6266
yes,60.62391401627744,True,527-62-1683
yes,59.83161693143224,True,898-58-4070
no,86.00512563514114,True,084-52-1298
no,77.04200799484863,True,090-81-2294
no,78.30503802832175,True,559-90-6333
no,79.93827318902935,True,069-22-3079
no,78.59522883830674,True,546-31-1481
no,52.96172993932843,True,869-93-3417
yes,65.75535581946254,True,520-32-0338
no,73.64777822206572,True,212-96-5836
yes,82.50986250948327,True,458-62-6426
no,58.72951687588361,True,864-08-0778
yes,86.02482970617712,True,656-73-3492
no,80.02076447395586,True,780-97-7568
no,80.01838304967107,True,788-43-4145
yes,84.94663816688177,True,754-05-4287
no,55.500608696413245,True,611-21-0044
no,64.75081745707683,True,363-69-9567
no,70.39685033790822,True,655-92-1680
no,77.48318111496181,True,405-51-0987
no,72.15061366104125,True,137-46-2942
yes,81.24892716208161,False,559-08-5121
yes,61.99620123799841,False,476-23-8944
no,57.697631461400135,True,319-29-1805
yes,57.88072638105231,True,489-68-2784
no,56.78838950018687,True,805-49-8272
no,79.4827986225996,True,804-53-0694
no,82.69726365396954,True,597-54-5816
no,80.0675717174466,True,540-89-9177
no,56.0040029289823,True,856-36-7838
no,88.21423292756522,True,303-25-2768
yes,85.82699412080554,True,532-83-0703
no,60.085073120028355,True,460-57-8852
yes,59.25958659370396,True,876-49-9486
yes,59.191086732130366,True,509-87-8497
no,78.91926497164475,True,868-22-1379
no,61.751054791823194,True,434-52-6099
no,85.73733430240007,True,429-19-3891
no,58.258166169903845,True,033-97-6874
no,75.32696877777738,True,445-56-6388
yes,78.44573378591565,True,555-44-9227
no,58.15633278404614,True,495-90-4591
no,63.69024292930629,True,493-08-4299
no,56.274667349438296,True,120-60-7246
yes,64.70635839601312,True,293-17-9688
no,80.9807914436006,True,574-16-6052
no,73.29051697230638,True,659-59-3067
yes,60.66595062463216,True,164-35-4975
yes,81.48670101352471,True,111-97-2036
yes,60.108944941156544,True,177-07-0457
no,58.80159220362016,True,876-16-8118
yes,81.0398659506095,True,209-41-7699
no,63.08102011849841,True,673-57-7280
no,63.2328830881708,True,773-27-3578
no,58.53432965165915,True,611-16-3087
no,58.85756362837603,True,521-77-9383
no,61.90983756642952,True,892-34-6736
yes,75.07710489792173,True,365-53-3278
no,82.05408494060637,True,125-03-3647
yes,75.76630424664727,True,410-90-9969
no,84.85270682687853,True,063-25-1411
no,62.17328343210188,True,179-33-7064
no,83.46432201849073,True,384-71-2380
no,80.54485356544788,True,782-90-2257
no,62.741389738079,True,868-38-7049
no,58.79770095061754,True,228-04-6997
yes,81.26133578367096,True,843-39-5180
no,59.0087840174382,True,639-12-3628
yes,61.845750692636855,False,723-18-6316
no,76.63805529272442,True,538-49-4731
yes,58.025344741656504,True,048-85-8894
no,91.43265290295818,True,804-61-6611
no,65.50083353302914,True,031-10-9776
no,60.593964019624075,True,761-33-6584
no,74.58959720301524,True,308-83-8284
no,89.11780658157164,True,537-28-6396
no,61.32376712949673,True,057-40-1317
no,80.79816837273141,True,485-88-6149
no,75.56606940776328,True,214-41-7047
yes,62.90587465887511,True,328-10-8338
no,64.48770431579831,True,497-31-4287
no,76.4774794161286,True,346-88-1546
no,58.27812133360303,True,551-47-2137
yes,74.33402469349849,True,821-16-7402
no,54.83717376397603,True,109-25-1418
no,74.93102545502525,True,486-26-4977
no,59.923890023191376,True,071-06-3858
no,82.85773566045044,True,688-22-6010
no,82.92006121840897,True,701-54-4623
yes,57.97429365904448,True,849-96-4994
yes,56.62174418525791,True,040-92-5435
no,74.1523522574937,True,720-53-0574
no,80.403094662213,True,162-80-5638
yes,60.064877866378986,True,856-04-3039
no,83.2206900407357,True,234-77-2442
yes,56.54687209172876,True,346-64-6000
no,79.25051468537065,True,658-22-0592
no,55.13095003674536,True,241-33-4995
no,60.345758631610444,True,375-44-5737
no,73.42138525098618,True,582-92-4559
yes,58.95779256060005,True,022-35-6820
no,76.91774302484941,True,111-68-8437
no,75.58209821983303,True,406-72-2884
no,83.05526406398702,True,029-15-8261
no,60.19302451683651,True,288-23-5287
no,83.44244253584154,True,508-48-5879
no,76.17410668576133,True,380-89-0157
no,83.0085542081262,True,463-95-3602
no,79.38513646879385,True,440-40-0771
no,82.95122183025568,True,603-52-1780
no,80.21443530335883,True,619-32-0922
no,57.586417985163116,True,539-08-2734
no,80.54383252629137,True,016-67-5700
no,55.70131436983979,True,658-69-6728
yes,60.20977716945179,True,214-44-5033
no,76.3912363541321,True,152-73-6211
no,60.655868078970826,True,283-40-1739
yes,53.96187769335026,True,194-42-9639
yes,72.40848633546166,True,440-91-2603
no,73.28907280769297,True,311-72-8721
yes,72.76790625086754,True,459-68-3560
no,63.441033560832274,True,553-48-8519
yes,60.4585642581169,True,182-71-5017
yes,82.37000653630642,True,160-44-7414
no,77.46900001660141,True,451-84-8526
no,61.1841393176407,True,162-33-4459
yes,70.21206695046054,True,720-56-6216
yes,87.43868478306257,True,618-80-9525
no,74.37268046075701,True,153-75-7372
yes,73.8277843131983,True,899-94-7307
no,81.10925570280727,True,092-21-5789
no,62.08410363795407,True,887-87-9706
no,51.41245794158522,True,276-45-9896
no,83.4195002703273,True,831-43-0987
no,62.353760334222734,True,629-73-4053
no,63.48246465596072,True,774-45-2506
no,80.1243098017795,True,896-62-4467
no,61.48662230820885,True,226-94-9550
yes,57.662391570392074,True,380-84-0057
no,58.685573788347234,True,783-94-8044
yes,57.85912982279753,True,620-70-6841
no,59.994416309864356,True,407-09-2915
no,79.92730747464638,True,827-04-9820
yes,83.39925127408934,True,565-93-3066
no,57.93192236893169,True,621-40-1222
yes,79.29248924032078,True,664-60-1034
yes,65.44519048216208,True,663-87-8976
no,62.657853200527846,True,242-76-3830
no,76.41705694158381,True,595-07-2209
yes,58.96081987221805,True,254-10-7025
yes,67.3204841142045,True,847-99-7454
no,60.53713039964459,True,764-33-0721
no,58.39998127853002,True,881-39-4153
yes,59.24120316678989,False,167-23-2974
no,76.0587563754966,True,259-83-1414
no,73.43738873446306,True,536-36-3597
no,83.8760370078872,True,564-75-3627
no,84.13935912789093,True,276-18-9623
no,82.9375116715407,True,294-54-9323
no,60.34395720673928,True,819-05-7654
yes,61.44792264561458,True,053-11-9093
no,62.322176484510614,True,836-44-1698
no,59.97978602548746,True,291-08-0681
yes,70.22566076159097,True,752-38-8884
no,57.41506273081095,True,369-81-7649
no,80.44941043585126,True,601-66-0700
yes,73.96912606851633,True,258-11-7547
yes,58.82770643674623,True,633-77-1721
yes,55.69044726614921,True,049-77-6058
no,61.40109759013619,True,573-62-3822
yes,56.751311182160514,True,501-45-3367
yes,64.95650023427602,True,306-56-8480
yes,66.49848197891427,True,164-80-4309
yes,59.876774702380004,True,628-12-9834
no,85.98265431010837,True,831-79-2168
no,61.208255467143786,True,140-48-9993
no,78.75011068426029,True,723-41-6053
no,81.71745457262129,True,287-58-4783
no,60.805685742693214,True,390-37-2978
yes,71.50003887039766,True,722-83-3993
no,59.1046836889419,True,557-91-8427
no,82.63966055352834,True,421-98-1386
no,81.98744421808219,True,353-28-2797
no,60.05067913252359,True,841-61-2372
no,61.081693619074485,True,579-09-1414
no,82.72846047598502,True,038-34-0838
yes,83.55935614098233,True,705-35-8388
no,83.19395745759894,True,258-35-8953
no,60.7280810315598,True,294-95-0748
yes,83.98086995363093,True,132-92-8562
no,68.15777722212098,True,891-65-7944
no,81.94042782101282,True,125-10-3272
no,73.46864508953794,True,017-84-0334
no,81.07597340349507,True,560-22-9067
yes,71.72159333682048,True,868-71-2696
no,83.40938503639056,True,236-37-3849
yes,60.55073436995887,True,897-59-0744
no,58.22049317277876,True,288-04-4524
yes,79.63918865371062,True,548-33-2852
no,59.47052050761435,True,508-09-0793
no,79.88634113909235,True,053-95-4590
yes,56.93056075728789,True,500-92-2808
no,80.25804069782639,True,138-67-8092
no,58.86529643582742,True,504-63-4886
yes,59.09318136097763,True,719-45-7156
no,74.27060140964966,True,839-75-7969
no,53.53638450088931,True,122-55-3407
no,62.34901454384669,True,106-78-9352
no,56.45208233002357,True,577-90-4637
yes,88.96814573003867,True,782-55-5674
no,85.70591650844925,True,743-96-0391
no,66.66515623854318,True,156-09-0399
yes,87.74806271239346,True,258-20-0652
no,75.36570407550003,True,704-43-7240
no,55.282842590367736,True,543-43-1044
yes,59.98775414052261,True,237-46-3202
no,74.96309735932952,True,528-02-8740
no,78.64727464810741,True,244-01-1899
no,63.64592711075259,True,525-08-2383
no,78.22275348698841,True,717-75-5919
no,60.55787437352027,True,079-57-6132
no,62.629715333728655,True,046-19-6102
no,64.80094501861417,True,803-76-8880
yes,68.08488553188596,True,032-30-5417
no,83.60297430439658,True,479-27-3988
no,75.58953159909987,True,048-96-1520
no,59.70959155906677,True,432-85-4581
yes,76.98848221057419,True,303-59-6890
no,80.55729088091881,True,186-31-8174
no,61.54116395488002,True,066-71-1798
yes,91.9944167354926,True,309-88-2905
no,79.80067974716994,True,209-19-7257
no,60.78052765625081,True,008-02-7273
no,61.11472230345167,True,816-30-2384
no,83.60954589387543,True,814-95-2941
no,82.49461304116856,True,341-14-2652
yes,93.26608047770547,True,540-70-1763
no,61.52762589834519,True,445-16-9560
no,62.75365620199425,True,349-45-9483
no,82.49882395065487,True,149-82-0925
no,54.47684342464146,True,154-32-4794
no,84.93087671946137,True,434-33-8725
no,78.20664206565515,True,351-84-6343
no,60.158625261992334,True,727-30-7559
yes,85.12842083002234,True,444-52-9727
no,77.40592232126899,True,583-60-2946
no,85.2609758346106,True,717-07-0809
yes,93.43502126793013,True,818-14-4166
no,63.15844649174363,True,877-77-2477
no,53.8586940571311,True,458-22-1726
no,61.899702367660566,True,642-81-4036
yes,64.42847068866826,True,361-09-2272
yes,83.0532892424427,True,849-55-3838
yes,79.34105450622808,True,498-20-0918
no,76.77394674291048,True,773-13-2100
no,65.45076384771542,True,070-37-1626
yes,59.85723388992232,True,771-24-1591
no,88.0820434614885,True,218-54-9192
yes,59.11208048274326,True,234-22-3254
no,59.88831198275249,True,538-81-0971
no,62.24457972536253,True,504-19-8462
yes,74.4542427491533,True,712-65-8542
no,80.49668362345766,True,761-98-7059
no,85.73246447227271,True,483-89-5660
no,77.07221580511177,True,002-06-0582
yes,72.14909449038281,True,042-51-9346
no,63.644927189229975,True,421-46-3831
yes,77.58846908765348,True,006-03-8953
no,84.92765875045987,True,041-39-8071
no,57.05934439650788,True,648-84-8995
no,60.96084056796594,True,785-92-5673
yes,58.72177133430056,True,637-89-6619
yes,64.74971238729566,True,597-83-2323
no,60.55262258124359,True,294-56-4510
yes,67.30826310541957,True,694-50-3548
no,58.003831597670825,True,320-08-3150
no,60.37359801498037,True,779-82-3144
no,79.1361076274836,True,499-24-3004
no,65.73545919543432,True,129-45-3895
yes,54.43789223331066,True,453-69-1663
no,75.88789798719515,True,599-77-9316
no,80.54210064100089,True,681-05-4222
no,57.272918484669916,True,214-37-7996
no,61.13101237029226,True,193-58-7267
no,60.646364413424145,True,320-54-3404
no,56.643183539351895,True,208-81-2950
no,73.64956662927355,True,779-72-1518
yes,80.55894256681599,True,560-70-7653
no,61.093298662451986,True,834-62-2410
yes,76.92729763122422,True,707-92-0038
no,86.46120896246468,True,461-79-5557
no,59.35019166875038,True,747-71-7093
no,56.562863655426455,True,578-70-3486
no,70.95508521254794,True,064-95-9307
no,77.5049311974976,True,640-57-5713
no,83.78547806438117,True,366-60-7176
no,58.84714365203169,True,561-30-8048
yes,58.0324340058227,True,859-38-0942
no,81.7076583037818,True,439-58-5094
no,61.38086501970742,True,489-21-7425
yes,80.94659323711876,True,598-82-6079
no,59.09394177005452,True,564-88-2339
no,79.13514657708745,True,385-26-9779
